"Time, GMT-04:00",Date,Time,Pulaski,Sombrero,Molasses,Fowey
08/11/2010 00:45,8/11/2010,00:45,29.315,29.765,29.69,29.165
08/11/2010 01:00,8/11/2010,01:00,29.389,29.765,29.69,29.165
08/11/2010 01:15,8/11/2010,01:15,29.439,29.778,29.69,29.14
08/11/2010 01:30,8/11/2010,01:30,29.427,29.753,29.69,29.14
08/11/2010 01:45,8/11/2010,01:45,29.377,29.74,29.665,29.115
08/11/2010 02:00,8/11/2010,02:00,29.477,29.753,29.665,29.115
08/11/2010 02:15,8/11/2010,02:15,29.603,29.803,29.64,29.09
08/11/2010 02:30,8/11/2010,02:30,29.728,29.803,29.64,29.09
08/11/2010 02:45,8/11/2010,02:45,29.753,29.815,29.54,29.09
08/11/2010 03:00,8/11/2010,03:00,29.753,29.865,29.464,29.065
08/11/2010 03:15,8/11/2010,03:15,29.728,29.865,29.439,29.065
08/11/2010 03:30,8/11/2010,03:30,29.753,29.853,29.439,29.065
08/11/2010 03:45,8/11/2010,03:45,29.753,29.828,29.439,29.04
08/11/2010 04:00,8/11/2010,04:00,29.778,29.815,29.464,29.065
08/11/2010 04:15,8/11/2010,04:15,29.765,29.815,29.515,29.115
08/11/2010 04:30,8/11/2010,04:30,29.765,29.803,29.515,29.115
08/11/2010 04:45,8/11/2010,04:45,29.753,29.803,29.49,29.115
08/11/2010 05:00,8/11/2010,05:00,29.753,29.803,29.464,29.09
08/11/2010 05:15,8/11/2010,05:15,29.753,29.778,29.49,29.04
08/11/2010 05:30,8/11/2010,05:30,29.753,29.765,29.515,29.04
08/11/2010 05:45,8/11/2010,05:45,29.753,29.765,29.54,29.04
08/11/2010 06:00,8/11/2010,06:00,29.728,29.778,29.49,28.965
08/11/2010 06:15,8/11/2010,06:15,29.728,29.765,29.464,28.965
08/11/2010 06:30,8/11/2010,06:30,29.703,29.753,29.439,28.99
08/11/2010 06:45,8/11/2010,06:45,29.703,29.753,29.389,28.99
08/11/2010 07:00,8/11/2010,07:00,29.715,29.74,29.365,29.04
08/11/2010 07:15,8/11/2010,07:15,29.715,29.74,29.389,29.09
08/11/2010 07:30,8/11/2010,07:30,29.728,29.715,29.365,29.09
08/11/2010 07:45,8/11/2010,07:45,29.728,29.715,29.265,29.065
08/11/2010 08:00,8/11/2010,08:00,29.728,29.715,29.165,29.09
08/11/2010 08:15,8/11/2010,08:15,29.74,29.728,29.24,29.09
08/11/2010 08:30,8/11/2010,08:30,29.753,29.728,29.265,29.115
08/11/2010 08:45,8/11/2010,08:45,29.715,29.753,29.265,29.115
08/11/2010 09:00,8/11/2010,09:00,29.678,29.753,29.315,29.115
08/11/2010 09:15,8/11/2010,09:15,29.74,29.753,29.315,29.115
08/11/2010 09:30,8/11/2010,09:30,29.778,29.753,29.365,29.115
08/11/2010 09:45,8/11/2010,09:45,29.828,29.753,29.49,29.14
08/11/2010 10:00,8/11/2010,10:00,29.84,29.778,29.565,29.165
08/11/2010 10:15,8/11/2010,10:15,29.853,29.79,29.64,29.215
08/11/2010 10:30,8/11/2010,10:30,29.865,29.803,29.715,29.215
08/11/2010 10:45,8/11/2010,10:45,29.878,29.815,29.765,29.24
08/11/2010 11:00,8/11/2010,11:00,29.878,29.84,29.815,29.265
08/11/2010 11:15,8/11/2010,11:15,29.878,29.853,29.865,29.315
08/11/2010 11:30,8/11/2010,11:30,29.903,29.865,29.916,29.34
08/11/2010 11:45,8/11/2010,11:45,29.929,29.891,29.966,29.365
08/11/2010 12:00,8/11/2010,12:00,29.929,29.916,30.016,29.365
08/11/2010 12:15,8/11/2010,12:15,29.891,29.941,30.066,29.389
08/11/2010 12:30,8/11/2010,12:30,29.703,29.966,30.117,29.414
08/11/2010 12:45,8/11/2010,12:45,29.665,29.991,30.142,29.49
08/11/2010 13:00,8/11/2010,13:00,29.728,30.016,30.142,29.515
08/11/2010 13:15,8/11/2010,13:15,29.803,30.041,30.167,29.54
08/11/2010 13:30,8/11/2010,13:30,29.815,30.066,30.217,29.59
08/11/2010 13:45,8/11/2010,13:45,29.753,30.079,30.243,29.64
08/11/2010 14:00,8/11/2010,14:00,29.515,30.129,30.243,29.665
08/11/2010 14:15,8/11/2010,14:15,29.402,30.167,30.318,29.69
08/11/2010 14:30,8/11/2010,14:30,29.452,30.193,30.369,29.715
08/11/2010 14:45,8/11/2010,14:45,29.565,30.205,30.419,29.74
08/11/2010 15:00,8/11/2010,15:00,29.778,30.23,30.469,29.765
08/11/2010 15:15,8/11/2010,15:15,29.828,30.243,30.545,29.815
08/11/2010 15:30,8/11/2010,15:30,29.878,30.255,30.621,29.815
08/11/2010 15:45,8/11/2010,15:45,29.878,30.268,30.672,29.865
08/11/2010 16:00,8/11/2010,16:00,29.865,30.306,30.646,29.89
08/11/2010 16:15,8/11/2010,16:15,29.853,30.268,30.722,29.916
08/11/2010 16:30,8/11/2010,16:30,29.84,30.218,30.824,29.941
08/11/2010 16:45,8/11/2010,16:45,29.84,30.18,30.621,29.966
08/11/2010 17:00,8/11/2010,17:00,29.903,30.23,30.621,29.991
08/11/2010 17:15,8/11/2010,17:15,29.89,30.255,30.621,30.016
08/11/2010 17:30,8/11/2010,17:30,29.865,30.268,30.621,30.041
08/11/2010 17:45,8/11/2010,17:45,29.84,30.268,30.596,30.041
08/11/2010 18:00,8/11/2010,18:00,29.84,30.243,30.52,29.89
08/11/2010 18:15,8/11/2010,18:15,29.84,30.243,30.318,29.815
08/11/2010 18:30,8/11/2010,18:30,29.828,30.218,30.167,29.79
08/11/2010 18:45,8/11/2010,18:45,29.84,30.205,30.318,29.84
08/11/2010 19:00,8/11/2010,19:00,29.828,30.205,30.318,29.79
08/11/2010 19:15,8/11/2010,19:15,29.828,30.205,30.318,29.69
08/11/2010 19:30,8/11/2010,19:30,29.828,30.18,30.369,29.69
08/11/2010 19:45,8/11/2010,19:45,29.853,30.155,30.343,29.715
08/11/2010 20:00,8/11/2010,20:00,29.878,30.142,30.293,29.715
08/11/2010 20:15,8/11/2010,20:15,29.891,30.117,30.343,29.69
08/11/2010 20:30,8/11/2010,20:30,29.865,30.117,30.268,29.69
08/11/2010 20:45,8/11/2010,20:45,29.853,30.129,30.192,29.715
08/11/2010 21:00,8/11/2010,21:00,29.803,30.193,30.142,29.69
08/11/2010 21:15,8/11/2010,21:15,29.79,30.205,30.117,29.665
08/11/2010 21:30,8/11/2010,21:30,29.753,30.205,30.117,29.665
08/11/2010 21:45,8/11/2010,21:45,29.753,30.192,30.091,29.64
08/11/2010 22:00,8/11/2010,22:00,29.778,30.18,30.091,29.64
08/11/2010 22:15,8/11/2010,22:15,29.79,30.142,30.091,29.64
08/11/2010 22:30,8/11/2010,22:30,29.803,30.104,30.091,29.615
08/11/2010 22:45,8/11/2010,22:45,29.815,30.066,30.066,29.59
08/11/2010 23:00,8/11/2010,23:00,29.803,30.041,30.016,29.59
08/11/2010 23:15,8/11/2010,23:15,29.803,30.041,29.966,29.59
08/11/2010 23:30,8/11/2010,23:30,29.79,30.041,29.941,29.565
08/11/2010 23:45,8/11/2010,23:45,29.778,30.029,29.89,29.565
08/12/2010 00:00,8/12/2010,00:00,29.778,30.004,29.89,29.565
08/12/2010 00:15,8/12/2010,00:15,29.778,29.966,29.916,29.565
08/12/2010 00:30,8/12/2010,00:30,29.778,29.954,29.916,29.59
08/12/2010 00:45,8/12/2010,00:45,29.778,29.954,29.89,29.565
08/12/2010 01:00,8/12/2010,01:00,29.778,29.966,29.815,29.54
08/12/2010 01:15,8/12/2010,01:15,29.778,29.966,29.815,29.54
08/12/2010 01:30,8/12/2010,01:30,29.74,29.966,29.815,29.54
08/12/2010 01:45,8/12/2010,01:45,29.678,29.991,29.79,29.565
08/12/2010 02:00,8/12/2010,02:00,29.678,30.004,29.815,29.59
08/12/2010 02:15,8/12/2010,02:15,29.703,30.016,29.815,29.64
08/12/2010 02:30,8/12/2010,02:30,29.728,30.029,29.84,29.69
08/12/2010 02:45,8/12/2010,02:45,29.728,30.066,29.865,29.715
08/12/2010 03:00,8/12/2010,03:00,29.69,30.079,29.865,29.715
08/12/2010 03:15,8/12/2010,03:15,29.678,30.079,29.815,29.715
08/12/2010 03:30,8/12/2010,03:30,29.703,30.054,29.79,29.715
08/12/2010 03:45,8/12/2010,03:45,29.715,30.029,29.79,29.715
08/12/2010 04:00,8/12/2010,04:00,29.728,29.991,29.815,29.715
08/12/2010 04:15,8/12/2010,04:15,29.728,29.954,29.84,29.715
08/12/2010 04:30,8/12/2010,04:30,29.728,29.928,29.84,29.69
08/12/2010 04:45,8/12/2010,04:45,29.715,29.928,29.865,29.69
08/12/2010 05:00,8/12/2010,05:00,29.728,29.916,29.865,29.64
08/12/2010 05:15,8/12/2010,05:15,29.715,29.916,29.865,29.59
08/12/2010 05:30,8/12/2010,05:30,29.703,29.891,29.865,29.59
08/12/2010 05:45,8/12/2010,05:45,29.715,29.891,29.865,29.59
08/12/2010 06:00,8/12/2010,06:00,29.703,29.891,29.84,29.59
08/12/2010 06:15,8/12/2010,06:15,29.703,29.903,29.815,29.615
08/12/2010 06:30,8/12/2010,06:30,29.715,29.903,29.815,29.64
08/12/2010 06:45,8/12/2010,06:45,29.703,29.903,29.815,29.64
08/12/2010 07:00,8/12/2010,07:00,29.703,29.903,29.815,29.64
08/12/2010 07:15,8/12/2010,07:15,29.703,29.903,29.815,29.64
08/12/2010 07:30,8/12/2010,07:30,29.703,29.903,29.84,29.64
08/12/2010 07:45,8/12/2010,07:45,29.69,29.903,29.815,29.665
08/12/2010 08:00,8/12/2010,08:00,29.678,29.928,29.84,29.69
08/12/2010 08:15,8/12/2010,08:15,29.678,29.928,29.84,29.64
08/12/2010 08:30,8/12/2010,08:30,29.678,29.928,29.84,29.59
08/12/2010 08:45,8/12/2010,08:45,29.678,29.954,29.865,29.59
08/12/2010 09:00,8/12/2010,09:00,29.678,29.979,29.916,29.59
08/12/2010 09:15,8/12/2010,09:15,29.678,29.979,29.966,29.615
08/12/2010 09:30,8/12/2010,09:30,29.703,30.029,29.966,29.615
08/12/2010 09:45,8/12/2010,09:45,29.715,30.054,30.016,29.615
08/12/2010 10:00,8/12/2010,10:00,29.778,30.079,30.016,29.64
08/12/2010 10:15,8/12/2010,10:15,29.803,30.079,30.041,29.665
08/12/2010 10:30,8/12/2010,10:30,29.828,30.104,30.066,29.69
08/12/2010 10:45,8/12/2010,10:45,29.853,30.092,30.066,29.69
08/12/2010 11:00,8/12/2010,11:00,29.878,30.092,30.066,29.715
08/12/2010 11:15,8/12/2010,11:15,29.903,30.079,30.066,29.74
08/12/2010 11:30,8/12/2010,11:30,29.929,30.092,30.091,29.79
08/12/2010 11:45,8/12/2010,11:45,29.954,30.079,30.091,29.79
08/12/2010 12:00,8/12/2010,12:00,29.979,30.066,30.091,29.815
08/12/2010 12:15,8/12/2010,12:15,30.004,30.066,30.117,29.815
08/12/2010 12:30,8/12/2010,12:30,30.029,30.066,30.117,29.84
08/12/2010 12:45,8/12/2010,12:45,30.029,30.066,30.142,29.84
08/12/2010 13:00,8/12/2010,13:00,30.016,30.066,30.167,29.865
08/12/2010 13:15,8/12/2010,13:15,30.016,30.092,30.192,29.865
08/12/2010 13:30,8/12/2010,13:30,29.979,30.092,30.217,29.916
08/12/2010 13:45,8/12/2010,13:45,29.941,30.092,30.243,29.991
08/12/2010 14:00,8/12/2010,14:00,29.954,30.104,30.268,30.041
08/12/2010 14:15,8/12/2010,14:15,29.929,30.092,30.293,30.066
08/12/2010 14:30,8/12/2010,14:30,29.916,30.104,30.369,30.167
08/12/2010 14:45,8/12/2010,14:45,29.929,30.13,30.469,30.217
08/12/2010 15:00,8/12/2010,15:00,29.916,30.13,30.495,30.268
08/12/2010 15:15,8/12/2010,15:15,29.916,30.155,30.52,30.318
08/12/2010 15:30,8/12/2010,15:30,29.916,30.167,30.495,30.369
08/12/2010 15:45,8/12/2010,15:45,29.903,30.13,30.52,30.419
08/12/2010 16:00,8/12/2010,16:00,29.916,30.13,30.52,30.444
08/12/2010 16:15,8/12/2010,16:15,29.916,30.13,30.52,30.444
08/12/2010 16:30,8/12/2010,16:30,29.916,30.13,30.52,30.469
08/12/2010 16:45,8/12/2010,16:45,29.903,30.13,30.495,30.495
08/12/2010 17:00,8/12/2010,17:00,29.89,30.13,30.52,30.52
08/12/2010 17:15,8/12/2010,17:15,29.865,30.117,30.495,30.545
08/12/2010 17:30,8/12/2010,17:30,29.853,30.066,30.469,30.571
08/12/2010 17:45,8/12/2010,17:45,29.84,30.041,30.444,30.571
08/12/2010 18:00,8/12/2010,18:00,29.853,30.054,30.444,30.571
08/12/2010 18:15,8/12/2010,18:15,29.828,30.092,30.419,30.293
08/12/2010 18:30,8/12/2010,18:30,29.828,30.092,30.419,30.117
08/12/2010 18:45,8/12/2010,18:45,29.828,30.092,30.394,30.091
08/12/2010 19:00,8/12/2010,19:00,29.828,30.092,30.369,30.117
08/12/2010 19:15,8/12/2010,19:15,29.828,30.092,30.369,30.091
08/12/2010 19:30,8/12/2010,19:30,29.84,30.092,30.318,30.117
08/12/2010 19:45,8/12/2010,19:45,29.865,30.104,30.318,30.217
08/12/2010 20:00,8/12/2010,20:00,29.916,30.092,30.293,30.268
08/12/2010 20:15,8/12/2010,20:15,29.979,30.092,30.268,30.268
08/12/2010 20:30,8/12/2010,20:30,30.041,30.092,30.243,30.268
08/12/2010 20:45,8/12/2010,20:45,30.029,30.092,30.217,30.268
08/12/2010 21:00,8/12/2010,21:00,30.041,30.092,30.192,30.243
08/12/2010 21:15,8/12/2010,21:15,30.054,30.104,30.167,30.243
08/12/2010 21:30,8/12/2010,21:30,30.092,30.129,30.167,30.217
08/12/2010 21:45,8/12/2010,21:45,30.029,30.193,30.167,30.167
08/12/2010 22:00,8/12/2010,22:00,29.966,30.255,30.167,30.142
08/12/2010 22:15,8/12/2010,22:15,29.954,30.293,30.142,30.192
08/12/2010 22:30,8/12/2010,22:30,29.979,30.306,30.167,30.192
08/12/2010 22:45,8/12/2010,22:45,29.916,30.306,30.167,30.167
08/12/2010 23:00,8/12/2010,23:00,29.865,30.293,30.167,30.167
08/12/2010 23:15,8/12/2010,23:15,29.865,30.293,30.243,30.167
08/12/2010 23:30,8/12/2010,23:30,29.89,30.205,30.318,30.142
08/12/2010 23:45,8/12/2010,23:45,29.929,30.13,30.293,30.167
08/13/2010 00:00,8/13/2010,00:00,29.979,30.104,30.268,30.142
08/13/2010 00:15,8/13/2010,00:15,30.004,30.155,30.268,30.117
08/13/2010 00:30,8/13/2010,00:30,30.029,30.205,30.268,30.117
08/13/2010 00:45,8/13/2010,00:45,30.029,30.23,30.268,30.117
08/13/2010 01:00,8/13/2010,01:00,30.029,30.243,30.293,30.142
08/13/2010 01:15,8/13/2010,01:15,30.016,30.255,30.293,30.117
08/13/2010 01:30,8/13/2010,01:30,29.991,30.255,30.293,30.142
08/13/2010 01:45,8/13/2010,01:45,29.991,30.255,30.167,30.167
08/13/2010 02:00,8/13/2010,02:00,29.966,30.255,30.066,30.192
08/13/2010 02:15,8/13/2010,02:15,29.991,30.255,30.066,30.192
08/13/2010 02:30,8/13/2010,02:30,30.004,30.281,30.066,30.192
08/13/2010 02:45,8/13/2010,02:45,30.029,30.268,30.117,30.217
08/13/2010 03:00,8/13/2010,03:00,30.004,30.268,30.142,30.293
08/13/2010 03:15,8/13/2010,03:15,29.979,30.268,30.167,30.318
08/13/2010 03:30,8/13/2010,03:30,29.929,30.255,30.192,30.343
08/13/2010 03:45,8/13/2010,03:45,29.916,30.243,30.217,30.394
08/13/2010 04:00,8/13/2010,04:00,29.903,30.243,30.192,30.419
08/13/2010 04:15,8/13/2010,04:15,29.903,30.23,30.142,30.419
08/13/2010 04:30,8/13/2010,04:30,29.878,30.218,30.142,30.419
08/13/2010 04:45,8/13/2010,04:45,29.853,30.218,30.142,30.394
08/13/2010 05:00,8/13/2010,05:00,29.828,30.205,30.142,30.394
08/13/2010 05:15,8/13/2010,05:15,29.815,30.192,30.117,30.369
08/13/2010 05:30,8/13/2010,05:30,29.815,30.192,30.091,30.369
08/13/2010 05:45,8/13/2010,05:45,29.803,30.129,30.041,30.343
08/13/2010 06:00,8/13/2010,06:00,29.79,30.054,30.016,30.343
08/13/2010 06:15,8/13/2010,06:15,29.79,30.041,29.991,30.343
08/13/2010 06:30,8/13/2010,06:30,29.765,30.054,29.991,30.318
08/13/2010 06:45,8/13/2010,06:45,29.753,30.029,29.991,30.318
08/13/2010 07:00,8/13/2010,07:00,29.753,30.016,29.941,30.318
08/13/2010 07:15,8/13/2010,07:15,29.753,30.004,29.865,30.293
08/13/2010 07:30,8/13/2010,07:30,29.753,30.029,29.865,30.268
08/13/2010 07:45,8/13/2010,07:45,29.765,30.041,29.89,30.217
08/13/2010 08:00,8/13/2010,08:00,29.778,30.067,29.941,30.217
08/13/2010 08:15,8/13/2010,08:15,29.803,30.079,29.966,30.192
08/13/2010 08:30,8/13/2010,08:30,29.803,30.104,29.991,30.167
08/13/2010 08:45,8/13/2010,08:45,29.803,30.117,29.991,30.142
08/13/2010 09:00,8/13/2010,09:00,29.828,30.129,29.991,30.117
08/13/2010 09:15,8/13/2010,09:15,29.853,30.142,29.991,30.117
08/13/2010 09:30,8/13/2010,09:30,29.878,30.18,30.041,30.142
08/13/2010 09:45,8/13/2010,09:45,29.929,30.205,30.117,30.167
08/13/2010 10:00,8/13/2010,10:00,29.903,30.218,30.091,30.167
08/13/2010 10:15,8/13/2010,10:15,29.903,30.23,30.016,30.142
08/13/2010 10:30,8/13/2010,10:30,29.891,30.218,29.916,30.167
08/13/2010 10:45,8/13/2010,10:45,29.828,30.243,29.765,30.167
08/13/2010 11:00,8/13/2010,11:00,29.828,30.243,29.715,30.192
08/13/2010 11:15,8/13/2010,11:15,29.84,30.256,29.715,30.192
08/13/2010 11:30,8/13/2010,11:30,29.878,30.293,29.765,30.243
08/13/2010 11:45,8/13/2010,11:45,29.916,30.293,29.84,30.268
08/13/2010 12:00,8/13/2010,12:00,29.954,30.318,29.941,30.318
08/13/2010 12:15,8/13/2010,12:15,29.991,30.331,30.016,30.318
08/13/2010 12:30,8/13/2010,12:30,30.016,30.318,30.091,30.293
08/13/2010 12:45,8/13/2010,12:45,30.041,30.356,30.142,30.243
08/13/2010 13:00,8/13/2010,13:00,30.066,30.356,30.167,30.243
08/13/2010 13:15,8/13/2010,13:15,30.091,30.369,30.217,30.293
08/13/2010 13:30,8/13/2010,13:30,30.13,30.394,30.268,30.318
08/13/2010 13:45,8/13/2010,13:45,30.142,30.419,30.343,30.394
08/13/2010 14:00,8/13/2010,14:00,30.117,30.444,30.369,30.419
08/13/2010 14:15,8/13/2010,14:15,30.104,30.457,30.469,30.469
08/13/2010 14:30,8/13/2010,14:30,30.104,30.495,30.495,30.495
08/13/2010 14:45,8/13/2010,14:45,30.117,30.495,30.495,30.545
08/13/2010 15:00,8/13/2010,15:00,30.18,30.533,30.571,30.621
08/13/2010 15:15,8/13/2010,15:15,30.217,30.583,30.773,30.672
08/13/2010 15:30,8/13/2010,15:30,30.293,30.647,30.824,30.697
08/13/2010 15:45,8/13/2010,15:45,30.318,30.697,30.824,30.722
08/13/2010 16:00,8/13/2010,16:00,30.306,30.723,30.849,30.773
08/13/2010 16:15,8/13/2010,16:15,30.343,30.773,30.9,30.773
08/13/2010 16:30,8/13/2010,16:30,30.268,30.824,30.925,30.773
08/13/2010 16:45,8/13/2010,16:45,30.293,30.862,30.9,30.748
08/13/2010 17:00,8/13/2010,17:00,30.268,30.862,30.874,30.748
08/13/2010 17:15,8/13/2010,17:15,30.167,30.811,30.824,30.748
08/13/2010 17:30,8/13/2010,17:30,30.016,30.76,30.798,30.773
08/13/2010 17:45,8/13/2010,17:45,29.966,30.799,30.748,30.773
08/13/2010 18:00,8/13/2010,18:00,29.916,30.862,30.697,30.722
08/13/2010 18:15,8/13/2010,18:15,29.903,30.862,30.621,30.697
08/13/2010 18:30,8/13/2010,18:30,29.878,30.849,30.596,30.697
08/13/2010 18:45,8/13/2010,18:45,29.878,30.875,30.596,30.672
08/13/2010 19:00,8/13/2010,19:00,29.878,30.862,30.52,30.672
08/13/2010 19:15,8/13/2010,19:15,29.89,30.849,30.444,30.672
08/13/2010 19:30,8/13/2010,19:30,29.929,30.836,30.419,30.672
08/13/2010 19:45,8/13/2010,19:45,29.929,30.824,30.394,30.646
08/13/2010 20:00,8/13/2010,20:00,29.954,30.786,30.419,30.621
08/13/2010 20:15,8/13/2010,20:15,30.029,30.723,30.419,30.646
08/13/2010 20:30,8/13/2010,20:30,30.117,30.684,30.419,30.646
08/13/2010 20:45,8/13/2010,20:45,30.18,30.647,30.394,30.596
08/13/2010 21:00,8/13/2010,21:00,30.192,30.634,30.394,30.52
08/13/2010 21:15,8/13/2010,21:15,30.23,30.609,30.394,30.343
08/13/2010 21:30,8/13/2010,21:30,30.243,30.634,30.469,30.293
08/13/2010 21:45,8/13/2010,21:45,30.205,30.647,30.469,30.268
08/13/2010 22:00,8/13/2010,22:00,30.155,30.647,30.469,30.243
08/13/2010 22:15,8/13/2010,22:15,30.13,30.647,30.52,30.217
08/13/2010 22:30,8/13/2010,22:30,30.142,30.647,30.545,30.192
08/13/2010 22:45,8/13/2010,22:45,30.142,30.634,30.469,30.217
08/13/2010 23:00,8/13/2010,23:00,30.079,30.634,30.469,30.318
08/13/2010 23:15,8/13/2010,23:15,30.029,30.634,30.52,30.369
08/13/2010 23:30,8/13/2010,23:30,29.991,30.634,30.52,30.394
08/13/2010 23:45,8/13/2010,23:45,29.991,30.621,30.571,30.394
08/14/2010 00:00,8/14/2010,00:00,29.979,30.634,30.571,30.419
08/14/2010 00:15,8/14/2010,00:15,29.954,30.647,30.571,30.419
08/14/2010 00:30,8/14/2010,00:30,29.916,30.634,30.52,30.419
08/14/2010 00:45,8/14/2010,00:45,29.891,30.634,30.52,30.394
08/14/2010 01:00,8/14/2010,01:00,29.865,30.634,30.495,30.394
08/14/2010 01:15,8/14/2010,01:15,29.865,30.634,30.469,30.369
08/14/2010 01:30,8/14/2010,01:30,29.878,30.634,30.469,30.343
08/14/2010 01:45,8/14/2010,01:45,29.916,30.634,30.419,30.318
08/14/2010 02:00,8/14/2010,02:00,29.929,30.634,30.419,30.268
08/14/2010 02:15,8/14/2010,02:15,29.954,30.634,30.419,30.243
08/14/2010 02:30,8/14/2010,02:30,29.979,30.621,30.419,30.293
08/14/2010 02:45,8/14/2010,02:45,29.991,30.596,30.419,30.343
08/14/2010 03:00,8/14/2010,03:00,30.016,30.583,30.419,30.369
08/14/2010 03:15,8/14/2010,03:15,30.041,30.583,30.394,30.394
08/14/2010 03:30,8/14/2010,03:30,30.041,30.571,30.394,30.419
08/14/2010 03:45,8/14/2010,03:45,30.041,30.571,30.394,30.394
08/14/2010 04:00,8/14/2010,04:00,30.029,30.546,30.369,30.394
08/14/2010 04:15,8/14/2010,04:15,30.016,30.546,30.369,30.369
08/14/2010 04:30,8/14/2010,04:30,30.029,30.52,30.369,30.369
08/14/2010 04:45,8/14/2010,04:45,30.041,30.52,30.369,30.369
08/14/2010 05:00,8/14/2010,05:00,29.991,30.507,30.343,30.394
08/14/2010 05:15,8/14/2010,05:15,29.903,30.507,30.318,30.444
08/14/2010 05:30,8/14/2010,05:30,29.815,30.495,30.293,30.444
08/14/2010 05:45,8/14/2010,05:45,29.778,30.495,30.268,30.444
08/14/2010 06:00,8/14/2010,06:00,29.74,30.495,30.268,30.444
08/14/2010 06:15,8/14/2010,06:15,29.728,30.495,30.268,30.419
08/14/2010 06:30,8/14/2010,06:30,29.728,30.482,30.268,30.444
08/14/2010 06:45,8/14/2010,06:45,29.728,30.482,30.293,30.444
08/14/2010 07:00,8/14/2010,07:00,29.69,30.47,30.293,30.444
08/14/2010 07:15,8/14/2010,07:15,29.665,30.457,30.293,30.419
08/14/2010 07:30,8/14/2010,07:30,29.59,30.444,30.268,30.419
08/14/2010 07:45,8/14/2010,07:45,29.565,30.457,30.243,30.369
08/14/2010 08:00,8/14/2010,08:00,29.603,30.457,30.217,30.343
08/14/2010 08:15,8/14/2010,08:15,29.628,30.47,30.142,30.318
08/14/2010 08:30,8/14/2010,08:30,29.665,30.482,30.117,30.318
08/14/2010 08:45,8/14/2010,08:45,29.678,30.482,30.117,30.318
08/14/2010 09:00,8/14/2010,09:00,29.703,30.507,30.117,30.343
08/14/2010 09:15,8/14/2010,09:15,29.778,30.533,30.117,30.369
08/14/2010 09:30,8/14/2010,09:30,29.84,30.546,30.117,30.394
08/14/2010 09:45,8/14/2010,09:45,29.878,30.546,30.142,30.444
08/14/2010 10:00,8/14/2010,10:00,29.954,30.533,30.142,30.469
08/14/2010 10:15,8/14/2010,10:15,30.054,30.533,30.167,30.469
08/14/2010 10:30,8/14/2010,10:30,30.104,30.583,30.192,30.469
08/14/2010 10:45,8/14/2010,10:45,30.092,30.584,30.217,30.444
08/14/2010 11:00,8/14/2010,11:00,30.054,30.571,30.217,30.369
08/14/2010 11:15,8/14/2010,11:15,29.878,30.546,30.192,30.318
08/14/2010 11:30,8/14/2010,11:30,29.815,30.546,30.167,30.369
08/14/2010 11:45,8/14/2010,11:45,29.84,30.533,30.117,30.394
08/14/2010 12:00,8/14/2010,12:00,29.853,30.52,30.117,30.419
08/14/2010 12:15,8/14/2010,12:15,29.89,30.495,30.142,30.419
08/14/2010 12:30,8/14/2010,12:30,29.966,30.47,30.142,30.369
08/14/2010 12:45,8/14/2010,12:45,30.054,30.407,30.192,30.394
08/14/2010 13:00,8/14/2010,13:00,30.155,30.356,30.243,30.369
08/14/2010 13:15,8/14/2010,13:15,30.23,30.318,30.268,30.369
08/14/2010 13:30,8/14/2010,13:30,30.281,30.306,30.293,30.394
08/14/2010 13:45,8/14/2010,13:45,30.306,30.293,30.318,30.419
08/14/2010 14:00,8/14/2010,14:00,30.343,30.268,30.318,30.419
08/14/2010 14:15,8/14/2010,14:15,30.382,30.243,30.293,30.343
08/14/2010 14:30,8/14/2010,14:30,30.293,30.192,30.343,30.318
08/14/2010 14:45,8/14/2010,14:45,30.18,30.142,30.394,30.318
08/14/2010 15:00,8/14/2010,15:00,30.18,30.129,30.444,30.469
08/14/2010 15:15,8/14/2010,15:15,30.155,30.117,30.495,30.545
08/14/2010 15:30,8/14/2010,15:30,30.142,30.13,30.495,30.672
08/14/2010 15:45,8/14/2010,15:45,30.13,30.142,30.469,30.748
08/14/2010 16:00,8/14/2010,16:00,30.142,30.142,30.495,30.874
08/14/2010 16:15,8/14/2010,16:15,30.23,30.142,30.52,30.95
08/14/2010 16:30,8/14/2010,16:30,30.47,30.129,30.52,30.976
08/14/2010 16:45,8/14/2010,16:45,30.558,30.142,30.495,30.976
08/14/2010 17:00,8/14/2010,17:00,30.571,30.142,30.444,30.976
08/14/2010 17:15,8/14/2010,17:15,30.596,30.155,30.419,30.976
08/14/2010 17:30,8/14/2010,17:30,30.52,30.18,30.495,30.95
08/14/2010 17:45,8/14/2010,17:45,30.508,30.205,30.596,30.95
08/14/2010 18:00,8/14/2010,18:00,30.457,30.23,30.672,30.95
08/14/2010 18:15,8/14/2010,18:15,30.419,30.281,30.722,30.925
08/14/2010 18:30,8/14/2010,18:30,30.407,30.344,30.773,30.849
08/14/2010 18:45,8/14/2010,18:45,30.419,30.47,30.773,30.773
08/14/2010 19:00,8/14/2010,19:00,30.444,30.571,30.748,30.773
08/14/2010 19:15,8/14/2010,19:15,30.469,30.621,30.824,30.773
08/14/2010 19:30,8/14/2010,19:30,30.495,30.659,30.798,30.748
08/14/2010 19:45,8/14/2010,19:45,30.495,30.697,30.849,30.697
08/14/2010 20:00,8/14/2010,20:00,30.495,30.697,30.874,30.672
08/14/2010 20:15,8/14/2010,20:15,30.495,30.71,30.874,30.672
