Date,Time,Pulaski,Sombrero,Molasses,Fowey
1/30/2010,14:00,22.082,24.315,24.002,23.521
1/30/2010,14:15,22.082,24.291,24.026,23.521
1/30/2010,14:30,22.106,24.291,24.05,23.497
1/30/2010,14:45,22.106,24.315,24.05,23.472
1/30/2010,15:00,22.13,24.315,24.026,23.448
1/30/2010,15:15,22.154,24.291,24.026,23.472
1/30/2010,15:30,22.154,24.267,24.026,23.4
1/30/2010,15:45,22.178,24.267,24.05,23.352
1/30/2010,16:00,22.154,24.267,24.074,23.352
1/30/2010,16:15,22.154,24.243,24.098,23.352
1/30/2010,16:30,22.178,24.219,24.122,23.256
1/30/2010,16:45,22.178,24.219,24.146,23.208
1/30/2010,17:00,22.154,24.219,24.171,23.064
1/30/2010,17:15,22.154,24.219,24.171,23.016
1/30/2010,17:30,22.178,24.195,24.146,22.968
1/30/2010,17:45,22.178,24.146,24.171,22.92
1/30/2010,18:00,22.154,24.098,24.195,22.872
1/30/2010,18:15,22.154,24.074,24.195,23.4
1/30/2010,18:30,22.178,24.026,24.219,23.569
1/30/2010,18:45,22.178,23.689,24.219,23.545
1/30/2010,19:00,22.178,23.497,24.219,23.497
1/30/2010,19:15,22.202,23.28,24.219,23.497
1/30/2010,19:30,22.202,23.232,24.219,23.448
1/30/2010,19:45,22.202,23.424,24.195,23.424
1/30/2010,20:00,22.202,23.569,24.195,23.352
1/30/2010,20:15,22.202,23.665,24.171,23.328
1/30/2010,20:30,22.226,23.689,24.171,23.352
1/30/2010,20:45,22.202,23.713,24.171,23.352
1/30/2010,21:00,22.178,23.713,24.146,23.352
1/30/2010,21:15,22.178,23.713,24.146,23.376
1/30/2010,21:30,22.178,23.713,24.146,23.376
1/30/2010,21:45,22.202,23.713,24.146,23.4
1/30/2010,22:00,22.202,23.737,24.122,23.376
1/30/2010,22:15,22.226,23.737,24.122,23.376
1/30/2010,22:30,22.226,23.737,24.122,23.352
1/30/2010,22:45,22.226,23.737,24.122,23.328
1/30/2010,23:00,22.226,23.713,24.122,23.304
1/30/2010,23:15,22.226,23.617,24.098,23.328
1/30/2010,23:30,22.226,23.521,24.098,23.328
1/30/2010,23:45,22.226,23.424,24.098,23.304
1/31/2010,00:00,22.226,23.376,24.098,23.256
1/31/2010,00:15,22.226,23.352,24.074,23.232
1/31/2010,00:30,22.058,23.352,24.074,23.136
1/31/2010,00:45,21.987,23.376,24.05,23.088
1/31/2010,01:00,21.939,23.376,24.05,23.016
1/31/2010,01:15,22.011,23.328,24.026,22.92
1/31/2010,01:30,22.058,23.256,24.002,22.753
1/31/2010,01:45,22.106,23.232,23.978,22.657
1/31/2010,02:00,22.13,23.256,23.954,22.441
1/31/2010,02:15,22.13,23.352,23.93,22.417
1/31/2010,02:30,22.106,23.376,23.954,22.489
1/31/2010,02:45,22.106,23.376,23.954,22.585
1/31/2010,03:00,22.082,23.4,23.978,22.609
1/31/2010,03:15,22.058,23.4,23.954,22.609
1/31/2010,03:30,22.058,23.4,23.93,22.585
1/31/2010,03:45,22.058,23.4,23.905,22.585
1/31/2010,04:00,22.058,23.4,23.881,22.609
1/31/2010,04:15,22.058,23.4,23.881,22.633
1/31/2010,04:30,22.058,23.4,23.881,22.657
1/31/2010,04:45,22.058,23.4,23.857,22.681
1/31/2010,05:00,22.058,23.4,23.857,22.705
1/31/2010,05:15,22.082,23.376,23.93,22.729
1/31/2010,05:30,22.13,23.376,23.93,22.776
1/31/2010,05:45,22.178,23.376,23.954,22.824
1/31/2010,06:00,22.202,23.376,24.002,22.848
1/31/2010,06:15,22.202,23.376,24.026,22.92
1/31/2010,06:30,22.226,23.376,24.026,22.944
1/31/2010,06:45,22.226,23.352,24.026,23.376
1/31/2010,07:00,22.202,23.328,24.05,23.569
1/31/2010,07:15,22.13,23.256,24.074,23.641
1/31/2010,07:30,22.058,23.088,24.074,23.641
1/31/2010,07:45,22.011,22.872,24.074,23.641
1/31/2010,08:00,22.011,22.561,24.098,23.617
1/31/2010,08:15,22.011,22.178,24.122,23.569
1/31/2010,08:30,22.034,22.034,24.171,23.545
1/31/2010,08:45,22.034,21.987,24.219,23.521
1/31/2010,09:00,22.034,22.011,24.267,23.232
1/31/2010,09:15,22.011,22.034,24.291,23.352
1/31/2010,09:30,22.034,22.011,24.315,23.665
1/31/2010,09:45,22.034,22.011,24.339,23.761
1/31/2010,10:00,22.011,22.011,24.339,23.761
1/31/2010,10:15,22.011,22.226,24.339,23.713
1/31/2010,10:30,22.011,22.298,24.339,23.689
1/31/2010,10:45,22.011,22.393,24.315,23.641
1/31/2010,11:00,22.011,22.513,24.315,23.497
1/31/2010,11:15,22.011,22.226,24.315,23.545
1/31/2010,11:30,22.011,22.082,24.291,23.641
1/31/2010,11:45,22.011,22.178,24.291,23.689
1/31/2010,12:00,22.011,22.274,24.315,23.737
1/31/2010,12:15,22.011,22.345,24.339,23.737
1/31/2010,12:30,22.034,22.417,24.363,23.593
1/31/2010,12:45,22.011,22.513,24.363,23.448
1/31/2010,13:00,22.011,22.585,24.315,23.376
1/31/2010,13:15,21.987,22.609,24.243,23.376
1/31/2010,13:30,22.011,22.585,24.219,23.304
1/31/2010,13:45,22.034,22.25,24.219,23.256
1/31/2010,14:00,22.034,22.106,24.219,23.16
1/31/2010,14:15,22.058,22.13,24.267,23.112
1/31/2010,14:30,22.13,22.058,24.243,22.92
1/31/2010,14:45,22.154,22.011,24.219,22.872
1/31/2010,15:00,22.154,21.963,24.219,22.824
1/31/2010,15:15,22.154,21.915,24.219,22.872
1/31/2010,15:30,22.154,21.843,24.243,23.16
1/31/2010,15:45,22.154,21.819,24.291,23.497
1/31/2010,16:00,22.154,21.772,24.267,23.376
1/31/2010,16:15,22.178,21.724,24.267,23.112
1/31/2010,16:30,22.178,21.676,24.243,23.016
1/31/2010,16:45,22.178,21.676,24.291,23.208
1/31/2010,17:00,22.178,21.867,24.315,23.232
1/31/2010,17:15,22.178,21.987,24.339,23.208
1/31/2010,17:30,22.178,22.226,24.315,23.136
1/31/2010,17:45,22.178,22.298,24.267,23.112
1/31/2010,18:00,22.202,22.298,24.243,23.088
1/31/2010,18:15,22.202,22.274,24.219,23.28
1/31/2010,18:30,22.202,22.298,24.219,23.641
1/31/2010,18:45,22.202,22.226,24.219,24.146
1/31/2010,19:00,22.202,22.178,24.146,24.243
1/31/2010,19:15,22.178,22.226,24.05,24.219
1/31/2010,19:30,22.178,22.154,24.026,24.171
1/31/2010,19:45,22.178,22.034,24.026,24.195
1/31/2010,20:00,22.154,22.011,24.05,24.195
1/31/2010,20:15,22.13,21.987,24.098,24.219
1/31/2010,20:30,22.106,21.963,24.098,24.195
1/31/2010,20:45,22.106,21.915,24.098,24.195
1/31/2010,21:00,22.082,21.915,24.122,24.195
1/31/2010,21:15,22.082,21.915,24.098,24.219
1/31/2010,21:30,22.011,21.915,24.098,24.219
1/31/2010,21:45,22.034,21.915,24.098,24.243
1/31/2010,22:00,22.058,21.867,24.098,24.243
1/31/2010,22:15,22.058,21.819,24.05,24.219
1/31/2010,22:30,22.058,21.772,24.002,24.219
1/31/2010,22:45,22.058,21.772,23.881,24.219
1/31/2010,23:00,22.058,21.772,23.833,24.219
1/31/2010,23:15,22.082,21.819,23.905,24.219
1/31/2010,23:30,22.082,21.867,23.978,24.219
1/31/2010,23:45,22.082,21.915,24.026,24.195
2/1/2010,00:00,22.058,21.963,24.074,24.171
2/1/2010,00:15,22.034,22.011,24.074,24.171
2/1/2010,00:30,22.011,22.058,24.074,24.146
2/1/2010,00:45,22.011,22.106,24.098,24.098
2/1/2010,01:00,22.034,22.106,24.074,24.05
2/1/2010,01:15,22.034,22.082,24.074,24.05
2/1/2010,01:30,22.034,22.082,24.074,24.05
2/1/2010,01:45,22.034,22.058,24.026,24.026
2/1/2010,02:00,22.058,22.082,24.002,24.026
2/1/2010,02:15,22.058,22.106,23.93,24.002
2/1/2010,02:30,22.082,22.082,23.833,24.002
2/1/2010,02:45,22.106,22.011,23.833,23.978
2/1/2010,03:00,22.082,22.011,23.761,23.954
2/1/2010,03:15,22.058,22.011,23.689,23.954
2/1/2010,03:30,22.058,22.011,23.641,23.954
2/1/2010,03:45,22.058,21.963,23.641,23.954
2/1/2010,04:00,22.058,21.891,23.641,23.978
2/1/2010,04:15,22.082,21.867,23.617,23.978
2/1/2010,04:30,22.082,21.843,23.617,23.978
2/1/2010,04:45,22.082,21.819,23.641,23.978
2/1/2010,05:00,22.106,21.819,23.665,23.978
2/1/2010,05:15,22.082,21.819,23.689,23.905
2/1/2010,05:30,22.082,21.819,23.761,23.857
2/1/2010,05:45,22.082,21.819,23.665,23.881
2/1/2010,06:00,22.106,21.819,23.641,23.905
2/1/2010,06:15,22.106,21.819,23.833,23.905
2/1/2010,06:30,22.106,21.819,24.026,23.93
2/1/2010,06:45,22.106,21.819,24.122,23.954
2/1/2010,07:00,22.106,21.819,24.243,23.978
2/1/2010,07:15,22.106,21.843,24.267,23.954
2/1/2010,07:30,22.106,21.891,24.291,23.93
2/1/2010,07:45,22.082,22.274,24.315,23.881
2/1/2010,08:00,22.058,22.585,24.339,23.881
2/1/2010,08:15,22.034,22.92,24.339,23.881
2/1/2010,08:30,22.034,23.16,24.339,23.857
2/1/2010,08:45,22.011,23.4,24.363,23.954
2/1/2010,09:00,21.987,23.641,24.363,24.002
2/1/2010,09:15,21.963,23.761,24.363,24.026
2/1/2010,09:30,21.987,23.857,24.363,24.05
2/1/2010,09:45,22.011,23.881,24.363,24.05
2/1/2010,10:00,22.034,23.905,24.363,24.05
2/1/2010,10:15,22.058,23.93,24.363,24.05
2/1/2010,10:30,22.082,23.93,24.363,24.05
2/1/2010,10:45,22.082,23.954,24.363,24.05
2/1/2010,11:00,22.106,23.954,24.363,24.05
2/1/2010,11:15,22.106,23.954,24.363,24.05
2/1/2010,11:30,22.106,23.954,24.363,24.05
2/1/2010,11:45,22.106,23.978,24.363,24.05
2/1/2010,12:00,22.13,23.978,24.363,24.05
2/1/2010,12:15,22.13,23.954,24.388,24.05
2/1/2010,12:30,22.154,23.954,24.388,24.05
2/1/2010,12:45,22.154,23.954,24.412,24.074
2/1/2010,13:00,22.13,23.954,24.412,24.122
2/1/2010,13:15,22.106,23.954,24.436,24.122
2/1/2010,13:30,22.082,23.713,24.436,24.122
2/1/2010,13:45,22.082,23.497,24.46,24.098
2/1/2010,14:00,22.082,23.424,24.46,24.098
2/1/2010,14:15,22.058,23.545,24.46,24.05
2/1/2010,14:30,22.034,23.617,24.46,24.05
2/1/2010,14:45,22.058,23.737,24.436,24.026
2/1/2010,15:00,22.082,23.833,24.412,23.978
2/1/2010,15:15,22.082,23.857,24.412,23.954
2/1/2010,15:30,22.106,23.833,24.388,23.93
2/1/2010,15:45,22.106,23.833,24.339,23.905
2/1/2010,16:00,22.106,23.761,24.315,23.881
2/1/2010,16:15,22.106,23.713,24.291,23.833
2/1/2010,16:30,22.106,23.665,24.291,23.809
2/1/2010,16:45,22.106,23.713,24.291,23.737
2/1/2010,17:00,22.106,23.761,24.291,23.713
2/1/2010,17:15,22.106,23.761,24.291,23.761
2/1/2010,17:30,22.106,23.737,24.291,23.761
2/1/2010,17:45,22.082,23.761,24.291,23.809
2/1/2010,18:00,22.082,23.761,24.315,23.881
2/1/2010,18:15,22.082,23.761,24.339,23.833
2/1/2010,18:30,22.082,23.785,24.363,23.689
2/1/2010,18:45,22.082,23.785,24.363,23.665
2/1/2010,19:00,22.082,23.713,24.363,23.761
2/1/2010,19:15,22.082,23.617,24.363,23.785
2/1/2010,19:30,22.082,23.424,24.363,23.809
2/1/2010,19:45,22.082,23.184,24.363,23.761
2/1/2010,20:00,22.058,23.04,24.363,23.785
2/1/2010,20:15,22.058,23.328,24.363,23.737
2/1/2010,20:30,22.058,23.16,24.363,23.713
2/1/2010,20:45,22.058,23.304,24.339,23.713
2/1/2010,21:00,22.058,23.424,24.339,23.809
2/1/2010,21:15,22.058,23.424,24.339,23.785
2/1/2010,21:30,22.082,23.4,24.339,23.737
2/1/2010,21:45,22.082,23.352,24.339,23.785
2/1/2010,22:00,22.082,23.376,24.315,23.785
2/1/2010,22:15,22.082,23.328,24.315,23.785
2/1/2010,22:30,22.082,23.304,24.315,23.785
2/1/2010,22:45,22.082,23.352,24.315,23.785
2/1/2010,23:00,22.082,23.376,24.315,23.809
2/1/2010,23:15,22.058,23.376,24.291,23.833
2/1/2010,23:30,22.058,23.376,24.291,23.833
2/1/2010,23:45,22.058,23.4,24.291,23.833
2/2/2010,00:00,22.058,23.4,24.291,23.833
2/2/2010,00:15,22.058,23.376,24.291,23.833
2/2/2010,00:30,22.058,23.376,24.291,23.833
2/2/2010,00:45,22.034,23.376,24.267,23.809
2/2/2010,01:00,22.034,23.376,24.267,23.809
2/2/2010,01:15,22.034,23.352,24.267,23.785
2/2/2010,01:30,22.034,23.328,24.267,23.785
2/2/2010,01:45,22.058,23.28,24.267,23.785
2/2/2010,02:00,22.058,23.256,24.243,23.785
2/2/2010,02:15,22.034,23.256,24.243,23.785
2/2/2010,02:30,22.034,23.256,24.243,23.761
2/2/2010,02:45,22.034,23.256,24.243,23.713
2/2/2010,03:00,22.058,23.232,24.243,23.689
2/2/2010,03:15,22.058,23.232,24.243,23.665
2/2/2010,03:30,22.058,23.232,24.243,23.665
2/2/2010,03:45,22.058,23.208,24.243,23.665
2/2/2010,04:00,22.034,23.208,24.243,23.641
2/2/2010,04:15,22.034,23.208,24.243,23.641
2/2/2010,04:30,22.034,23.232,24.219,23.641
2/2/2010,04:45,22.034,23.208,24.219,23.617
2/2/2010,05:00,22.034,23.208,24.171,23.617
2/2/2010,05:15,22.034,23.184,24.122,23.593
2/2/2010,05:30,22.011,23.16,24.074,23.569
2/2/2010,05:45,22.011,23.184,24.05,23.545
2/2/2010,06:00,22.011,23.184,24.05,23.521
2/2/2010,06:15,22.011,23.208,24.05,23.497
2/2/2010,06:30,22.011,23.232,24.074,23.497
2/2/2010,06:45,22.011,23.232,24.098,23.448
2/2/2010,07:00,22.011,23.232,24.098,23.4
2/2/2010,07:15,22.011,23.232,24.122,24.05
2/2/2010,07:30,22.011,23.256,24.122,24.122
2/2/2010,07:45,22.011,23.232,24.146,24.122
2/2/2010,08:00,22.011,23.208,24.146,24.074
2/2/2010,08:15,22.011,23.136,24.171,23.905
2/2/2010,08:30,22.011,22.944,24.195,23.617
2/2/2010,08:45,22.011,22.896,24.195,23.881
2/2/2010,09:00,22.011,22.92,24.195,24.026
2/2/2010,09:15,22.011,22.92,24.195,24.098
2/2/2010,09:30,22.034,22.896,24.195,24.146
2/2/2010,09:45,22.034,22.872,24.195,24.146
2/2/2010,10:00,22.034,22.92,24.219,24.098
2/2/2010,10:15,22.034,22.944,24.219,24.098
2/2/2010,10:30,22.058,22.944,24.219,24.146
2/2/2010,10:45,22.058,22.944,24.219,24.195
2/2/2010,11:00,22.058,22.944,24.243,24.195
2/2/2010,11:15,22.058,22.944,24.267,24.195
2/2/2010,11:30,22.082,22.968,24.267,24.171
2/2/2010,11:45,22.082,22.968,24.267,24.243
2/2/2010,12:00,22.082,22.992,24.291,24.267
2/2/2010,12:15,22.082,23.064,24.291,24.267
2/2/2010,12:30,22.082,23.088,24.291,24.291
2/2/2010,12:45,22.106,23.136,24.315,24.267
2/2/2010,13:00,22.13,23.136,24.315,24.267
2/2/2010,13:15,22.154,23.16,24.339,24.339
2/2/2010,13:30,22.154,23.208,24.339,24.315
2/2/2010,13:45,22.154,23.28,24.339,24.291
2/2/2010,14:00,22.154,23.256,24.339,24.267
2/2/2010,14:15,22.178,23.184,24.315,24.315
2/2/2010,14:30,22.202,23.208,24.339,24.315
2/2/2010,14:45,22.202,23.256,24.363,24.291
2/2/2010,15:00,22.202,23.304,24.388,24.291
2/2/2010,15:15,22.202,23.4,24.412,24.219
2/2/2010,15:30,22.202,23.424,24.436,24.243
2/2/2010,15:45,22.25,23.424,24.46,24.267
2/2/2010,16:00,22.274,23.4,24.46,24.291
2/2/2010,16:15,22.274,23.424,24.436,24.267
2/2/2010,16:30,22.298,23.448,24.412,24.267
2/2/2010,16:45,22.274,23.448,24.412,24.243
2/2/2010,17:00,22.274,23.472,24.412,24.219
2/2/2010,17:15,22.274,23.472,24.412,24.267
2/2/2010,17:30,22.274,23.472,24.436,24.243
2/2/2010,17:45,22.274,23.472,24.436,24.267
2/2/2010,18:00,22.274,23.448,24.436,24.243
2/2/2010,18:15,22.25,23.4,24.412,24.243
2/2/2010,18:30,22.25,23.4,24.388,24.243
2/2/2010,18:45,22.25,23.4,24.388,24.267
2/2/2010,19:00,22.25,23.4,24.363,24.243
2/2/2010,19:15,22.25,23.4,24.339,24.219
2/2/2010,19:30,22.25,23.4,24.315,24.195
2/2/2010,19:45,22.25,23.4,24.267,24.195
2/2/2010,20:00,22.226,23.4,24.219,24.171
2/2/2010,20:15,22.226,23.4,24.195,24.195
2/2/2010,20:30,22.226,23.376,24.171,24.195
2/2/2010,20:45,22.202,23.352,24.171,24.195
2/2/2010,21:00,22.202,23.352,24.171,24.195
2/2/2010,21:15,22.202,23.256,24.171,24.195
2/2/2010,21:30,22.202,23.088,24.195,24.195
2/2/2010,21:45,22.202,22.968,24.195,24.195
2/2/2010,22:00,22.202,22.729,24.195,24.219
2/2/2010,22:15,22.202,22.513,24.195,24.243
2/2/2010,22:30,22.202,22.321,24.171,24.243
2/2/2010,22:45,22.202,22.154,24.171,24.243
2/2/2010,23:00,22.226,22.202,24.146,24.267
2/2/2010,23:15,22.226,22.274,24.146,24.243
2/2/2010,23:30,22.202,22.274,24.146,24.219
2/2/2010,23:45,22.202,22.274,24.122,24.171
2/3/2010,00:00,22.202,22.274,24.122,24.146
2/3/2010,00:15,22.202,22.202,24.122,24.122
2/3/2010,00:30,22.202,22.13,24.122,24.098
2/3/2010,00:45,22.202,22.106,24.098,24.122
2/3/2010,01:00,22.178,22.082,24.098,24.146
2/3/2010,01:15,22.178,22.082,24.098,24.146
2/3/2010,01:30,22.154,22.058,24.074,24.122
2/3/2010,01:45,22.154,22.058,24.074,24.122
2/3/2010,02:00,22.154,22.058,24.074,24.122
2/3/2010,02:15,22.154,22.058,24.05,24.122
2/3/2010,02:30,22.154,22.034,24.05,24.146
2/3/2010,02:45,22.13,22.034,24.026,24.171
2/3/2010,03:00,22.13,22.178,24.026,24.195
2/3/2010,03:15,22.13,22.298,24.002,24.219
2/3/2010,03:30,22.13,22.345,23.978,24.195
2/3/2010,03:45,22.13,22.393,23.954,24.171
2/3/2010,04:00,22.13,22.393,23.954,24.146
2/3/2010,04:15,22.13,22.441,23.954,24.098
2/3/2010,04:30,22.13,22.441,23.93,24.002
2/3/2010,04:45,22.13,22.441,23.93,23.905
2/3/2010,05:00,22.13,22.489,23.93,23.785
2/3/2010,05:15,22.13,22.513,23.905,23.713
2/3/2010,05:30,22.13,22.489,23.905,23.689
2/3/2010,05:45,22.106,22.441,23.881,23.641
2/3/2010,06:00,22.106,22.393,23.857,23.617
2/3/2010,06:15,22.082,22.369,23.857,23.569
2/3/2010,06:30,22.082,22.345,23.881,23.521
2/3/2010,06:45,22.082,22.345,23.93,23.497
2/3/2010,07:00,22.082,22.369,23.954,23.472
2/3/2010,07:15,22.082,22.345,23.978,23.448
2/3/2010,07:30,22.058,22.345,23.978,23.424
2/3/2010,07:45,22.058,22.369,23.978,23.448
2/3/2010,08:00,22.058,22.417,23.954,23.593
2/3/2010,08:15,22.034,22.633,23.954,23.689
2/3/2010,08:30,22.034,22.872,23.954,23.785
2/3/2010,08:45,22.034,22.8,23.905,23.809
2/3/2010,09:00,22.034,22.872,23.881,23.737
2/3/2010,09:15,22.011,22.824,23.833,23.665
2/3/2010,09:30,22.011,22.872,23.785,23.593
2/3/2010,09:45,22.011,22.872,23.785,23.545
2/3/2010,10:00,21.987,22.872,23.761,23.448
2/3/2010,10:15,21.987,22.848,23.713,23.448
2/3/2010,10:30,21.963,22.92,23.737,23.689
2/3/2010,10:45,21.963,23.04,23.761,23.689
2/3/2010,11:00,21.987,23.064,23.761,23.545
2/3/2010,11:15,21.987,23.112,23.761,23.713
2/3/2010,11:30,21.987,23.136,23.737,23.833
2/3/2010,11:45,22.011,23.184,23.737,23.905
2/3/2010,12:00,22.034,23.16,23.761,23.905
2/3/2010,12:15,22.034,23.136,23.785,23.905
2/3/2010,12:30,22.058,23.088,23.809,23.833
2/3/2010,12:45,22.082,23.04,23.809,23.833
2/3/2010,13:00,22.106,22.992,23.833,23.857
2/3/2010,13:15,22.13,22.968,23.881,23.737
2/3/2010,13:30,22.13,22.944,23.905,23.785
2/3/2010,13:45,22.154,22.944,23.905,23.833
2/3/2010,14:00,22.13,22.92,23.93,23.833
2/3/2010,14:15,22.13,22.896,23.954,23.833
2/3/2010,14:30,22.106,22.8,23.978,23.93
2/3/2010,14:45,22.106,22.776,24.002,23.93
2/3/2010,15:00,22.082,22.848,24.026,23.93
2/3/2010,15:15,22.106,22.944,24.05,23.93
2/3/2010,15:30,22.106,22.992,24.098,23.93
2/3/2010,15:45,22.13,22.992,24.122,23.954
2/3/2010,16:00,22.106,22.992,24.098,23.954
2/3/2010,16:15,22.13,22.968,24.098,23.905
2/3/2010,16:30,22.13,22.92,24.122,23.833
2/3/2010,16:45,22.154,22.824,24.122,23.785
2/3/2010,17:00,22.154,22.8,24.122,23.833
2/3/2010,17:15,22.154,22.753,24.146,23.857
2/3/2010,17:30,22.154,22.633,24.122,23.833
2/3/2010,17:45,22.154,22.585,24.122,23.785
2/3/2010,18:00,22.154,22.561,24.122,23.737
2/3/2010,18:15,22.154,22.585,24.098,23.665
2/3/2010,18:30,22.154,22.585,24.098,23.569
2/3/2010,18:45,22.154,22.561,24.074,23.448
2/3/2010,19:00,22.154,22.609,24.05,23.376
2/3/2010,19:15,22.154,22.705,24.05,23.304
2/3/2010,19:30,22.154,22.729,24.026,23.256
2/3/2010,19:45,22.154,22.729,24.002,23.256
2/3/2010,20:00,22.154,22.729,24.002,23.232
2/3/2010,20:15,22.154,22.705,23.978,23.16
2/3/2010,20:30,22.154,22.657,23.954,23.112
2/3/2010,20:45,22.154,22.609,23.93,23.112
2/3/2010,21:00,22.154,22.585,23.93,23.16
2/3/2010,21:15,22.154,22.633,23.905,23.328
2/3/2010,21:30,22.154,22.681,23.905,23.352
2/3/2010,21:45,22.154,22.681,23.881,23.448
2/3/2010,22:00,22.13,22.705,23.857,23.497
2/3/2010,22:15,22.13,22.705,23.857,23.521
2/3/2010,22:30,22.106,22.729,23.857,23.569
2/3/2010,22:45,22.106,22.753,23.857,23.665
2/3/2010,23:00,22.082,22.753,23.833,23.737
2/3/2010,23:15,22.034,22.729,23.833,23.737
2/3/2010,23:30,22.011,22.681,23.809,23.689
2/3/2010,23:45,22.011,22.681,23.785,23.617
2/4/2010,00:00,22.034,22.681,23.785,23.665
2/4/2010,00:15,22.034,22.705,23.809,23.737
2/4/2010,00:30,22.058,22.657,23.809,23.761
2/4/2010,00:45,22.058,22.681,23.809,23.761
2/4/2010,01:00,22.082,22.705,23.809,23.785
2/4/2010,01:15,22.082,22.705,23.809,23.785
2/4/2010,01:30,22.082,22.729,23.809,23.785
2/4/2010,01:45,22.082,22.753,23.809,23.785
2/4/2010,02:00,22.082,22.776,23.785,23.785
2/4/2010,02:15,22.082,22.776,23.761,23.761
2/4/2010,02:30,22.058,22.8,23.761,23.761
2/4/2010,02:45,22.034,22.8,23.761,23.737
2/4/2010,03:00,22.011,22.776,23.737,23.713
2/4/2010,03:15,22.011,22.776,23.737,23.713
2/4/2010,03:30,21.987,22.776,23.713,23.689
2/4/2010,03:45,21.987,22.8,23.713,23.689
2/4/2010,04:00,21.987,22.824,23.665,23.665
2/4/2010,04:15,22.011,22.824,23.641,23.641
2/4/2010,04:30,22.011,22.824,23.593,23.641
2/4/2010,04:45,22.011,22.8,23.569,23.593
2/4/2010,05:00,21.987,22.8,23.545,23.545
2/4/2010,05:15,21.987,22.776,23.569,23.545
2/4/2010,05:30,22.011,22.753,23.593,23.521
2/4/2010,05:45,22.011,22.729,23.593,23.497
2/4/2010,06:00,22.011,22.705,23.569,23.497
2/4/2010,06:15,22.034,22.681,23.569,23.472
2/4/2010,06:30,22.034,22.681,23.521,23.448
2/4/2010,06:45,22.034,22.681,23.521,23.424
2/4/2010,07:00,22.034,22.729,23.521,23.424
2/4/2010,07:15,22.034,22.753,23.545,23.4
2/4/2010,07:30,22.034,22.776,23.569,23.4
2/4/2010,07:45,22.034,22.753,23.569,23.376
2/4/2010,08:00,22.034,22.753,23.545,23.376
2/4/2010,08:15,22.034,22.776,23.521,23.376
2/4/2010,08:30,22.034,22.776,23.521,23.376
2/4/2010,08:45,22.058,22.8,23.497,23.4
2/4/2010,09:00,22.058,22.776,23.497,23.424
2/4/2010,09:15,22.058,22.776,23.497,23.569
2/4/2010,09:30,22.058,22.824,23.472,23.593
2/4/2010,09:45,22.082,22.92,23.472,23.641
2/4/2010,10:00,22.082,22.92,23.497,23.665
2/4/2010,10:15,22.082,22.968,23.545,23.665
2/4/2010,10:30,22.106,23.16,23.617,23.689
2/4/2010,10:45,22.106,23.4,23.689,23.689
2/4/2010,11:00,22.106,23.545,23.761,23.713
2/4/2010,11:15,22.106,23.617,23.809,23.713
2/4/2010,11:30,22.13,23.665,23.833,23.737
2/4/2010,11:45,22.13,23.713,23.857,23.737
2/4/2010,12:00,22.154,23.761,23.881,23.737
2/4/2010,12:15,22.178,23.809,23.857,23.785
2/4/2010,12:30,22.202,23.905,23.833,23.809
2/4/2010,12:45,22.226,23.954,23.809,23.809
2/4/2010,13:00,22.25,23.978,23.785,23.785
2/4/2010,13:15,22.25,24.002,23.809,23.785
2/4/2010,13:30,22.274,24.026,23.881,23.785
2/4/2010,13:45,22.298,24.026,23.978,23.785
2/4/2010,14:00,22.298,24.026,24.074,23.809
2/4/2010,14:15,22.321,24.05,24.122,23.809
2/4/2010,14:30,22.345,24.074,24.146,23.809
2/4/2010,14:45,22.345,24.074,24.171,23.809
2/4/2010,15:00,22.345,24.098,24.171,23.833
2/4/2010,15:15,22.369,24.098,24.195,23.833
2/4/2010,15:30,22.393,24.122,24.195,23.881
2/4/2010,15:45,22.393,24.122,24.195,23.881
2/4/2010,16:00,22.393,24.122,24.195,23.881
2/4/2010,16:15,22.345,24.122,24.219,23.881
2/4/2010,16:30,22.298,24.122,24.219,23.857
2/4/2010,16:45,22.274,24.122,24.195,23.857
2/4/2010,17:00,22.25,24.122,24.146,23.833
2/4/2010,17:15,22.226,24.122,24.122,23.833
2/4/2010,17:30,22.202,24.098,24.122,23.809
2/4/2010,17:45,22.202,24.074,24.146,23.809
2/4/2010,18:00,22.178,24.026,24.146,23.785
2/4/2010,18:15,22.178,23.954,24.074,23.785
2/4/2010,18:30,22.178,23.857,24.05,23.761
2/4/2010,18:45,22.178,23.665,24.026,23.761
2/4/2010,19:00,22.154,23.424,24.002,23.761
2/4/2010,19:15,22.154,23.208,23.978,23.761
2/4/2010,19:30,22.154,23.088,23.93,23.761
2/4/2010,19:45,22.154,22.992,23.93,23.737
2/4/2010,20:00,22.154,22.944,23.93,23.713
2/4/2010,20:15,22.13,22.872,23.93,23.713
2/4/2010,20:30,22.13,22.8,23.954,23.713
2/4/2010,20:45,22.13,22.753,23.978,23.713
2/4/2010,21:00,22.13,22.729,24.002,23.737
2/4/2010,21:15,22.13,22.753,24.026,23.689
2/4/2010,21:30,22.13,22.729,24.05,23.689
2/4/2010,21:45,22.13,22.681,24.05,23.641
2/4/2010,22:00,22.13,22.729,24.074,23.641
2/4/2010,22:15,22.13,23.016,24.122,23.641
2/4/2010,22:30,22.13,23.376,24.122,23.665
2/4/2010,22:45,22.13,23.761,24.122,23.665
2/4/2010,23:00,22.13,23.93,24.122,23.689
